"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"(Lat,Long)"
"Northwest Africa 12117"|"Official"|"2016"|"Algeria"|"H4"|"176.8 g"|" "
"Northwest Africa 12118"|"Official"|"2016"|"Algeria"|"H6"|"178.5 g"|" "
"Northwest Africa 12119"|"Official"|"2016"|"Algeria"|"H6"|"148 g"|" "
"Northwest Africa 12120"|"Official"|"2016"|"Algeria"|"L4"|"355 g"|" "
"Northwest Africa 12121"|"Official"|"2016"|"Algeria"|"H6"|"58.6 g"|" "
"Northwest Africa 12122"|"Official"|"2016"|"Algeria"|"L6"|"30.8 g"|" "
"Northwest Africa 12123"|"Official"|"2016"|"Algeria"|"H5"|"171.3 g"|" "
"Northwest Africa 12124"|"Official"|"2016"|"Algeria"|"H5"|"130.3 g"|" "
"Northwest Africa 12125"|"Official"|"2016"|"Algeria"|"H5"|"423 g"|" "
"Northwest Africa 12126"|"Official"|"2016"|"Algeria"|"H5"|"227 g"|" "
"Northwest Africa 12127"|"Official"|"2016"|"Algeria"|"H6"|"7.9 g"|" "
"Northwest Africa 12128"|"Official"|"2016"|"Algeria"|"H5"|"186.9 g"|" "
"Northwest Africa 12129"|"Official"|"2016"|"Algeria"|"H6"|"68.2 g"|" "
"Northwest Africa 12130"|"Official"|"2016"|"Algeria"|"H6"|"169.8 g"|" "
"Northwest Africa 12131"|"Official"|"2016"|"Algeria"|"H6"|"77.5 g"|" "
"Northwest Africa 12132"|"Official"|"2016"|"Algeria"|"H6"|"10.8 g"|" "
"Northwest Africa 12133"|"Official"|"2016"|"Algeria"|"H5"|"119.2 g"|" "
"Northwest Africa 12134"|"Official"|"2016"|"Algeria"|"H5"|"122.7 g"|" "
"Northwest Africa 12135"|"Official"|"2016"|"Algeria"|"H5"|"61 g"|" "
"Northwest Africa 12136"|"Official"|"2016"|"Algeria"|"H4"|"38.5 g"|" "
"Northwest Africa 12137"|"Official"|"2016"|"Algeria"|"H5"|"25.3 g"|" "
"Northwest Africa 12138"|"Official"|"2016"|"Algeria"|"H6"|"51.7 g"|" "
"Northwest Africa 12139"|"Official"|"2016"|"Algeria"|"H6"|"134.7 g"|" "
"Northwest Africa 12140"|"Official"|"2016"|"Algeria"|"H6"|"55.7 g"|" "
"Northwest Africa 12141"|"Official"|"2016"|"Algeria"|"H4"|"76.9 g"|" "
"Northwest Africa 12142"|"Official"|"2016"|"Algeria"|"L6"|"38.5 g"|" "
"Northwest Africa 12143"|"Official"|"2016"|"Algeria"|"H5"|"30.4 g"|" "
"Northwest Africa 12144"|"Official"|"2016"|"Algeria"|"H5"|"10.9 g"|" "
"Northwest Africa 12145"|"Official"|"2016"|"Algeria"|"H5"|"22.3 g"|" "
"Northwest Africa 12146"|"Official"|"2016"|"Algeria"|"H6"|"4.16 g"|" "
"Northwest Africa 12147"|"Official"|"2016"|"Algeria"|"H6"|"5.4 g"|" "
"Northwest Africa 12148"|"Official"|"2016"|"Algeria"|"H6"|"2.62 g"|" "
"Northwest Africa 12149"|"Official"|"2016"|"Algeria"|"H5"|"191 g"|" "
"Northwest Africa 12150"|"Official"|"2016"|"Algeria"|"H4"|"976 g"|" "
"Northwest Africa 12151"|"Official"|"2016"|"Algeria"|"L6"|"1412 g"|" "
"Northwest Africa 12152"|"Official"|"2016"|"Algeria"|"H4"|"1092 g"|" "
"Northwest Africa 12153"|"Official"|"2016"|"Algeria"|"H5"|"678 g"|" "
"Northwest Africa 12154"|"Official"|"2016"|"Algeria"|"H5"|"511 g"|" "
"Northwest Africa 12155"|"Official"|"2016"|"Algeria"|"H4"|"554 g"|" "
"Northwest Africa 12156"|"Official"|"2016"|"Algeria"|"L5"|"607 g"|" "
"Northwest Africa 12157"|"Official"|"2016"|"Algeria"|"L5"|"572 g"|" "
"Northwest Africa 12158"|"Official"|"2016"|"Algeria"|"H5"|"111.8 g"|" "
"Northwest Africa 12159"|"Official"|"2016"|"Algeria"|"H4"|"78.4 g"|" "
"Northwest Africa 12160"|"Official"|"2016"|"Algeria"|"H5"|"70.7 g"|" "
"Northwest Africa 12161"|"Official"|"2016"|"Algeria"|"H4"|"55 g"|" "
"Northwest Africa 12162"|"Official"|"2016"|"Algeria"|"H6"|"282 g"|" "
"Northwest Africa 12163"|"Official"|"2016"|"Algeria"|"H5"|"117.4 g"|" "
"Northwest Africa 12164"|"Official"|"2016"|"Algeria"|"H4"|"39.3 g"|" "
"Northwest Africa 12165"|"Official"|"2016"|"Algeria"|"H5"|"48.2 g"|" "
"Northwest Africa 12166"|"Official"|"2016"|"Algeria"|"H5"|"109.4 g"|" "
"Northwest Africa 12167"|"Official"|"2016"|"Algeria"|"H4"|"17.8 g"|" "
"Northwest Africa 12168"|"Official"|"2016"|"Algeria"|"H4"|"131.7 g"|" "
"Northwest Africa 12169"|"Official"|"2016"|"Algeria"|"H5"|"16.9 g"|" "
"Northwest Africa 12170"|"Official"|"2016"|"Algeria"|"L6"|"14.7 g"|" "
"Northwest Africa 12171"|"Official"|"2016"|"Algeria"|"H6"|"175.6 g"|" "
"Northwest Africa 12172"|"Official"|"2016"|"Algeria"|"H5"|"650 g"|" "
"Northwest Africa 12173"|"Official"|"2016"|"Algeria"|"H5"|"109.9 g"|" "
"Northwest Africa 12174"|"Official"|"2016"|"Algeria"|"H5"|"36.3 g"|" "
"Northwest Africa 12175"|"Official"|"2016"|"Algeria"|"H5"|"164.8 g"|" "
"Northwest Africa 12176"|"Official"|"2016"|"Algeria"|"H5"|"46 g"|" "
"Northwest Africa 12177"|"Official"|"2016"|"Algeria"|"L5"|"26.5 g"|" "
"Northwest Africa 12178"|"Official"|"2016"|"Algeria"|"LL6"|"27.5 g"|" "
"Northwest Africa 12179"|"Official"|"2016"|"Algeria"|"H6"|"88.7 g"|" "
"Northwest Africa 12180 **"|"Official"|"2018"|"(Northwest Africa)"|"CV3"|"126 g"|" "
"Northwest Africa 12181 **"|"Official"|"2018"|"(Northwest Africa)"|"L4-melt breccia"|"930 g"|" "
"Northwest Africa 12182 **"|"Official"|"2017"|"(Northwest Africa)"|"Eucrite-br"|"122.5 g"|" "
"Northwest Africa 12183 **"|"Official"|"2018"|"(Northwest Africa)"|"Ureilite"|"167 g"|" "
"Northwest Africa 12184 **"|"Official"|"2018"|"(Northwest Africa)"|"CM2"|"220 g"|" "
"Northwest Africa 12185 **"|"Official"|"2009"|"(Northwest Africa)"|"LL3"|"45 g"|" "
"Northwest Africa 12186 **"|"Official"|"2018"|"(Northwest Africa)"|"Pallasite"|"682 g"|" "
"Northwest Africa 12187 **"|"Official"|"2018"|"(Northwest Africa)"|"CV3"|"2.01 kg"|" "
"Northwest Africa 12188 **"|"Official"|"2018"|"Mauritania"|"Ureilite"|"209 g"|" "
"Northwest Africa 12189 **"|"Official"|"2018"|"Algeria"|"Ureilite"|"435 g"|" "
"Northwest Africa 12190 **"|"Official"|"2018"|"Western Sahara"|"Howardite"|"1147 g"|" "
"Northwest Africa 12191 **"|"Official"|"2018"|"Western Sahara"|"Ureilite"|"574 g"|" "
"Northwest Africa 12192 **"|"Official"|"2018"|"Algeria"|"CK5"|"42.7 g"|" "
"Northwest Africa 12193 **"|"Official"|"2018"|"Western Sahara"|"Eucrite-pmict"|"241 g"|" "
"Northwest Africa 12194 **"|"Official"|"2018"|"Algeria"|"Howardite"|"85.1 g"|" "
"Northwest Africa 12195 **"|"Official"|"2018"|"Algeria"|"Eucrite-pmict"|"61 g"|" "
"Northwest Africa 12196 **"|"Official"|"2018"|"Western Sahara"|"CV3"|"226 g"|" "
"Northwest Africa 12197 **"|"Official"|"2018"|"Western Sahara"|"CR2"|"487 g"|" "
"Northwest Africa 12198 **"|"Official"|"2018"|"Western Sahara"|"Ureilite"|"506 g"|" "
"Northwest Africa 12199 **"|"Official"|"2018"|"Western Sahara"|"Acapulcoite"|"499 g"|" "
"Northwest Africa 12200 **"|"Official"|"2018"|"Mauritania"|"CK6"|"76 g"|" "
"Northwest Africa 12201 **"|"Official"|"2018"|"Western Sahara"|"Eucrite-unbr"|"81 g"|" "
"Northwest Africa 12202 **"|"Official"|"2018"|"Western Sahara"|"Eucrite-pmict"|"110 g"|" "
"Northwest Africa 12203 **"|"Official"|"2018"|"Algeria"|"Howardite"|"293 g"|" "
"Northwest Africa 12205 **"|"Official"|"2013"|"(Northwest Africa)"|"Ureilite"|"144.9 g"|" "
"Northwest Africa 12206 **"|"Official"|"2013"|"(Northwest Africa)"|"Ureilite"|"6.2 g"|" "
"Northwest Africa 12207 **"|"Official"|"2013"|"(Northwest Africa)"|"Ureilite"|"93.8 g"|" "
"Northwest Africa 12208 **"|"Official"|"2013"|"(Northwest Africa)"|"Ureilite"|"282 g"|" "
"Northwest Africa 12209 **"|"Official"|"2013"|"(Northwest Africa)"|"Ureilite"|"25 g"|" "
"Northwest Africa 12210 **"|"Official"|"2018"|"(Northwest Africa)"|"Martian (shergottite)"|"151 g"|" "
"Northwest Africa 12211 **"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"2.73 kg"|" "
"Northwest Africa 12212 **"|"Official"|"2005"|"(Northwest Africa)"|"Mesosiderite"|"7.5 g"|" "
"Northwest Africa 12213 **"|"Official"|"2018"|"Algeria"|"LL(L)3.2"|"4.3 kg"|" "
"Northwest Africa 12214 **"|"Official"|"2018"|"(Northwest Africa)"|"Eucrite-unbr"|"377 g"|" "
"Northwest Africa 12215 **"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"4.24 kg"|" "
"Northwest Africa 12216 **"|"Official"|"2018"|"Algeria"|"Lunar (feldsp. breccia)"|"34.4 g"|" "
"Northwest Africa 12217 **"|"Official"|"2015"|"(Northwest Africa)"|"Achondrite-ung"|"148 g"|" "
"Northwest Africa 12218 **"|"Official"|"2007"|"(Northwest Africa)"|"CO3"|"27 g"|" "
"Northwest Africa 12219 **"|"Official"|"2007"|"(Northwest Africa)"|"CO3"|"129 g"|" "
"Northwest Africa 12220 **"|"Official"|"2007"|"(Northwest Africa)"|"R3-4"|"57 g"|" "
"Northwest Africa 12221 **"|"Official"|"2006"|"(Northwest Africa)"|"CV3"|"55 g"|" "
"Northwest Africa 12222 **"|"Official"|"2018"|"(Northwest Africa)"|"Martian (polymict breccia)"|"1.9 g"|" "
"Northwest Africa 12223 **"|"Official"|"2005"|"(Northwest Africa)"|"Eucrite-melt breccia"|"327 g"|" "
"Northwest Africa 12224 **"|"Official"|"2006"|"(Northwest Africa)"|"Howardite"|"230 g"|" "
"Northwest Africa 12225 **"|"Official"|"2007"|"(Northwest Africa)"|"Eucrite-pmict"|"169 g"|" "
"Northwest Africa 12226 **"|"Official"|"2007"|"(Northwest Africa)"|"Eucrite"|"38 g"|" "
"Northwest Africa 12227 **"|"Official"|"2018"|"Algeria"|"Howardite"|"1780 g"|" "
"Northwest Africa 12228 **"|"Official"|"2018"|"(Northwest Africa)"|"LL3-6 melt breccia"|"44.6 g"|" "
"Northwest Africa 12229 **"|"Official"|"2017"|"(Northwest Africa)"|"CV3"|"675 g"|" "
"Northwest Africa 12230 **"|"Official"|"2017"|"(Northwest Africa)"|"Eucrite-pmict"|"1024 g"|" "
"Northwest Africa 12231 **"|"Official"|"2018"|"(Northwest Africa)"|"Howardite"|"13 g"|" "
"Northwest Africa 12234 **"|"Official"|"2016"|"Algeria"|"LL3"|"257 g"|" "
"Northwest Africa 12235 **"|"Official"|"2017"|"Morocco"|"H4"|"1740 g"|" "
"Northwest Africa 12236 **"|"Official"|"2018"|"Morocco"|"H7"|"21 g"|" "
"Northwest Africa 12237 **"|"Official"|"2017"|"(Northwest Africa)"|"Ureilite"|"479 g"|" "
"Northwest Africa 12238 **"|"Official"|"2011"|"(Northwest Africa)"|"L5"|"2.49 kg"|" "
"Northwest Africa 12239 **"|"Official"|"2017"|"(Northwest Africa)"|"H5"|"586 g"|" "
"Northwest Africa 12240 **"|"Official"|"2017"|"Mauritania"|"H4"|"1808 g"|" "
"Northwest Africa 12241 **"|"Official"|"2018"|"Algeria"|"Martian (shergottite)"|"1150 g"|" "
"Northwest Africa 12242 **"|"Official"|"2018"|"Algeria"|"CK3"|"101.7 g"|" "
"Northwest Africa 12243 **"|"Official"|"2018"|"Mauritania"|"Eucrite-pmict"|"164 g"|" "
"Northwest Africa 12244 **"|"Official"|"2018"|"Morocco"|"LL3"|"174.8 g"|" "
"Northwest Africa 12245 **"|"Official"|"2018"|"(Northwest Africa)"|"Diogenite"|"80.8 g"|" "
"Northwest Africa 12246 **"|"Official"|"2018"|"Morocco"|"Eucrite-unbr"|"101.4 g"|" "
"Northwest Africa 12247 **"|"Official"|"2018"|"Algeria"|"CV3"|"59.3 g"|" "
"Northwest Africa 12248 **"|"Official"|"2018"|"Mauritania"|"Lunar (feldsp. breccia)"|"37.3 g"|" "
"Northwest Africa 12250 **"|"Official"|"2018"|"(Northwest Africa)"|"Howardite"|"42.7 g"|" "
"Northwest Africa 12251"|"Official"|"2017"|"Morocco, Laayoun, (Northwest Africa)"|"H4"|"182 g"|" "
"Northwest Africa 12252 **"|"Official"|"2017"|"(Northwest Africa)"|"H3"|"752 g"|" "
"Northwest Africa 12253"|"Official"|"2017"|"Morocco, Dahkla, (Northwest Africa)"|"H5"|"454 g"|" "
"Northwest Africa 12254"|"Official"|"2017"|"Morocco, Dahkla, (Northwest Africa)"|"LL4"|"427 g"|" "
"Northwest Africa 12255"|"Official"|"2016"|"(Northwest Africa)"|"LL6"|"102.1 g"|" "
"Northwest Africa 12256"|"Official"|"2016"|"(Northwest Africa)"|"LL5"|"72.4 g"|" "
"Northwest Africa 12257"|"Official"|"2018"|"(Northwest Africa)"|"H4"|"122 g"|" "
"Northwest Africa 12258"|"Official"|"2018"|"(Northwest Africa)"|"L5"|"328 g"|" "
"Northwest Africa 12259"|"Official"|"2018"|"(Northwest Africa)"|"L5"|"223 g"|" "
"Northwest Africa 12260"|"Official"|"2018"|"(Northwest Africa)"|"L5"|"179 g"|" "
"Northwest Africa 12261 **"|"Official"|"2018"|"Algeria"|"H3"|"21.6 kg"|" "
"Northwest Africa 12262 **"|"Official"|"2018"|"(Northwest Africa)"|"Martian (shergottite)"|"3.29 kg"|" "
"Northwest Africa 12263 **"|"Official"|"2018"|"(Northwest Africa)"|"L3"|"20.86 kg"|" "
"Northwest Africa 12264 **"|"Official"|"2018"|"(Northwest Africa)"|"Achondrite-ung"|"50.8 g"|" "
"Northwest Africa 12265 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-melt breccia"|"4.43 kg"|" "
"Northwest Africa 12266 **"|"Official"|"2018"|"(Northwest Africa)"|"L3"|"1277 g"|" "
"Northwest Africa 12267 **"|"Official"|"2018"|"(Northwest Africa)"|"Diogenite"|"86 g"|" "
"Northwest Africa 12268 **"|"Official"|"2018"|"(Northwest Africa)"|"CV3"|"743 g"|" "
"Northwest Africa 12269 **"|"Official"|"2018"|"(Northwest Africa)"|"Martian (shergottite)"|"1679 g"|" "
"Northwest Africa 12270 **"|"Official"|"2018"|"Mauritania"|"Lunar (feldsp. breccia)"|"1300 g"|" "
"Northwest Africa 12271 **"|"Official"|"2018"|"(Northwest Africa)"|"Ureilite"|"925 g"|" "
"Northwest Africa 12272 **"|"Official"|"2017"|"(Northwest Africa)"|"LL7"|"153 g"|" "
"Northwest Africa 12273 **"|"Official"|"2018"|"(Northwest Africa)"|"Chondrite-ung"|"280 g"|" "
"Northwest Africa 12274 **"|"Official"|"2016"|"Algeria"|"Eucrite-unbr"|"5.27 kg"|" "
"Northwest Africa 12275 **"|"Official"|"2016"|"Algeria"|"Eucrite-unbr"|"2.44 kg"|" "
"Northwest Africa 12276 **"|"Official"|"2016"|"Algeria"|"Eucrite-unbr"|"237 g"|" "
"Northwest Africa 12277 **"|"Official"|"2016"|"Algeria"|"Eucrite-unbr"|"833 g"|" "
"Northwest Africa 12278 **"|"Official"|"2016"|"Algeria"|"Eucrite-unbr"|"511 g"|" "
"Northwest Africa 12279 **"|"Official"|"2017"|"Tindouf, Algeria"|"Lunar (feldsp. breccia)"|"1830 g"|" "
"Northwest Africa 12280 **"|"Official"|"2016"|"Tindouf, Algeria"|"Martian (shergottite)"|"79 g"|" "
"Northwest Africa 12281 **"|"Official"|"2013"|"(Northwest Africa)"|"LL3"|"30.6 g"|" "
"Northwest Africa 12282 **"|"Official"|"2016"|"(Northwest Africa)"|"Eucrite-pmict"|"141.5 g"|" "
"Northwest Africa 12283 **"|"Official"|"2018"|"(Northwest Africa)"|"Eucrite"|"145.5 g"|" "
"Northwest Africa 12284 **"|"Official"|"2018"|"(Northwest Africa)"|"LL3"|"833 g"|" "
"Northwest Africa 12285 **"|"Official"|"2018"|"(Northwest Africa)"|"L3"|"4.71 kg"|" "
"Northwest Africa 12286 **"|"Official"|"2018"|"(Northwest Africa)"|"CK5"|"795 g"|" "
"Northwest Africa 12287 **"|"Official"|"2018"|"(Northwest Africa)"|"CM2"|"33 g"|" "
"Northwest Africa 12288 **"|"Official"|"2017"|"(Northwest Africa)"|"Pallasite"|"29 g"|" "
"Northwest Africa 12289 **"|"Official"|"2018"|"(Northwest Africa)"|"L5-melt breccia"|"145 g"|" "
"Northwest Africa 12290 **"|"Official"|"2018"|"(Northwest Africa)"|"Eucrite"|"60 g"|" "
"Northwest Africa 12291 **"|"Official"|"2018"|"(Northwest Africa)"|"LL3"|"259 g"|" "
"Northwest Africa 12292"|"Official"|"2018"|"(Northwest Africa)"|"L5"|"1957 g"|" "
"Northwest Africa 12293 **"|"Official"|"2018"|"(Northwest Africa)"|"Eucrite"|"20 g"|" "
"Northwest Africa 12294"|"Official"|"2018"|"(Northwest Africa)"|"L5"|"206 g"|" "
"Northwest Africa 12295"|"Official"|"2018"|"(Northwest Africa)"|"LL6"|"99 g"|" "
"Northwest Africa 12296 **"|"Official"|"2017"|"Morocco"|"R3-4"|"15 g"|" "
"Northwest Africa 12297 **"|"Official"|"2015"|"(Northwest Africa)"|"L~5"|"110.5 g"|" "
"Northwest Africa 12298 **"|"Official"|"2015"|"(Northwest Africa)"|"LL6"|"87.6 g"|" "
"Northwest Africa 12299 **"|"Official"|"2018"|"Morocco"|"H~6"|"4.5 kg"|" "
"Northwest Africa 12300 **"|"Official"|"2018"|"(Northwest Africa)"|"H~5"|"273 g"|" "
"Northwest Africa 12301 **"|"Official"|"2017"|"(Northwest Africa)"|"L5"|"7.5 kg"|" "
"Northwest Africa 12302 **"|"Official"|"2017"|"Morocco"|"CV3"|"50 g"|" "
"Northwest Africa 12303 **"|"Official"|"2017"|"Morocco"|"LL3"|"56.2 g"|" "
"Northwest Africa 12304 **"|"Official"|"2017"|"Algeria"|"L5"|"269 g"|" "
"Northwest Africa 12305 **"|"Official"|"2018"|"Mauritania"|"L6"|"13.5 kg"|" "
"Northwest Africa 12306 **"|"Official"|"2018"|"Morocco"|"CO3"|"36.4 g"|" "
"Northwest Africa 12307 **"|"Official"|"2018"|"Morocco"|"L6"|"34.1 g"|" "
"Northwest Africa 12308 **"|"Official"|"2018"|"Morocco"|"EL3"|"57.8 g"|" "
"Northwest Africa 12309 **"|"Official"|"2015"|"(Northwest Africa)"|"Mesosiderite"|"17.8 g"|" "
"Northwest Africa 12310 **"|"Official"|"2018"|"Morocco"|"R4"|"74 g"|" "
"Northwest Africa 12311 **"|"Official"|"2018"|"Morocco"|"L6-melt breccia"|"253 g"|" "
"Northwest Africa 12312 **"|"Official"|"2017"|"Morocco"|"L6"|"303 g"|" "
"Northwest Africa 12313 **"|"Official"|"2018"|"Morocco"|"H4"|"439 g"|" "
"Northwest Africa 12314 **"|"Official"|"2018"|"Morocco"|"H~6"|"190 g"|" "
"Northwest Africa 12315 **"|"Official"|"2018"|"Morocco"|"L4"|"166 g"|" "
"Northwest Africa 12316 **"|"Official"|"2018"|"Morocco"|"L~6"|"173 g"|" "
"Northwest Africa 12317 **"|"Official"|"2017"|"(Northwest Africa)"|"CO3"|"397 g"|" "
"Northwest Africa 12318 **"|"Official"|"2008"|"(Northwest Africa)"|"Mesosiderite"|"102.5 g"|" "
"Northwest Africa 12319 **"|"Official"|"2018"|"(Northwest Africa)"|"Achondrite-ung"|"35.3 g"|" "
"Northwest Africa 12320 **"|"Official"|"2018"|"Mauritania"|"Angrite"|"4.46 kg"|" "
"Northwest Africa 12321 **"|"Official"|"2004"|"(Northwest Africa)"|"Ureilite"|"194 g"|" "
"Northwest Africa 12322 **"|"Official"|"2018"|"Niger"|"CV3"|"35.3 kg"|" "
"Northwest Africa 12323 **"|"Official"|"2018"|"(Northwest Africa)"|"Martian (shergottite)"|"447 g"|" "
"Northwest Africa 12324 **"|"Official"|"2017"|"(Northwest Africa)"|"L3"|"1840 g"|" "
"Northwest Africa 12325"|"Official"|"2018"|"(Northwest Africa)"|"L6"|"228 g"|" "
"Northwest Africa 12326 **"|"Official"|"2016"|"(Northwest Africa)"|"Eucrite-pmict"|"76.1 g"|" "
"Northwest Africa 12327 **"|"Official"|"2016"|"(Northwest Africa)"|"Eucrite-pmict"|"21.6 g"|" "
"Northwest Africa 12328 **"|"Official"|"2017"|"(Northwest Africa)"|"CM1"|"43.2 g"|" "
"Northwest Africa 12329 **"|"Official"|"2015"|"(Northwest Africa)"|"CO3"|"99.5 g"|" "
"Northwest Africa 12330"|"Official"|"2017"|"(Northwest Africa)"|"H6"|"915 g"|" "
"Northwest Africa 12331 **"|"Official"|"2018"|"(Northwest Africa)"|"L3"|"753 g"|" "
"Northwest Africa 12332 **"|"Official"|"2018"|"(Northwest Africa)"|"LL3"|"203 g"|" "
"Northwest Africa 12333 **"|"Official"|"2017"|"(Northwest Africa)"|"R5"|"104.5 g"|" "
"Northwest Africa 12334 **"|"Official"|"2017"|"(Northwest Africa)"|"LL6-an"|"272 g"|" "
"Northwest Africa 12335 **"|"Official"|"2018"|"(Northwest Africa)"|"Martian (shergottite)"|"3.97 kg"|" "
"Northwest Africa 12336"|"Official"|"2017"|"(Northwest Africa)"|"H6"|"258 g"|" "
"Northwest Africa 12337 **"|"Official"|"2015"|"(Northwest Africa)"|"LL5"|"1269 g"|" "
"Northwest Africa 12338 **"|"Official"|"2016"|"(Northwest Africa)"|"Achondrite-ung"|"1127 g"|" "
"Northwest Africa 12339 **"|"Official"|"2017"|"(Northwest Africa)"|"Eucrite-pmict"|"634 g"|" "
"Northwest Africa 12340 **"|"Official"|"2006"|"(Northwest Africa)"|"Eucrite-pmict"|"74 g"|" "
"Northwest Africa 12341 **"|"Official"|"2018"|"(Northwest Africa)"|"L3"|"719 g"|" "
"Northwest Africa 12342 **"|"Official"|"2018"|"(Northwest Africa)"|"Eucrite-melt breccia"|"526 g"|" "
"Northwest Africa 12343 **"|"Official"|"2018"|"(Northwest Africa)"|"CV3"|"526 g"|" "
"Northwest Africa 12344 **"|"Official"|"2018"|"(Northwest Africa)"|"Eucrite-pmict"|"456 g"|" "
"Northwest Africa 12345 **"|"Official"|"2016"|"Morocco"|"Howardite"|"99.4 g"|" "
"Northwest Africa 12346 **"|"Official"|"2017"|"Morocco"|"L5"|"12.6 kg"|" "
"Northwest Africa 12347 **"|"Official"|"2017"|"Morocco"|"H5"|"1243 g"|" "
"Northwest Africa 12348 **"|"Official"|"2017"|"Morocco"|"L4"|"2.35 kg"|" "
"Northwest Africa 12349 **"|"Official"|"2017"|"Morocco"|"H4"|"522 g"|" "
"Northwest Africa 12350 **"|"Official"|"2006"|"Morocco"|"H4"|"6.63 kg"|" "
"Northwest Africa 12351 **"|"Official"|"2017"|"Morocco"|"H5"|"498 g"|" "
"Northwest Africa 12352 **"|"Official"|"2017"|"Morocco"|"H5"|"205 g"|" "
"Northwest Africa 12353 **"|"Official"|"2017"|"Morocco"|"H5"|"1423 g"|" "
"Northwest Africa 12354"|"Official"|"2018"|"(Northwest Africa)"|"H4/5"|"94.1 g"|" "
"Northwest Africa 12355 **"|"Official"|"2018"|"(Northwest Africa)"|"L3"|"62.2 g"|" "
"Northwest Africa 12356"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"181.6 g"|" "
"Northwest Africa 12357"|"Official"|"2018"|"(Northwest Africa)"|"LL5/6"|"62 g"|" "
"Northwest Africa 12358"|"Official"|"2018"|"(Northwest Africa)"|"LL5/6"|"69.6 g"|" "
"Northwest Africa 12359"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"486 g"|" "
"Northwest Africa 12360 **"|"Official"|"2018"|"(Northwest Africa)"|"H3"|"643 g"|" "
"Northwest Africa 12361"|"Official"|"2018"|"(Northwest Africa)"|"LL4-6"|"583 g"|" "
"Northwest Africa 12362 **"|"Official"|"2018"|"(Northwest Africa)"|"H3"|"364 g"|" "
"Northwest Africa 12363 **"|"Official"|"2018"|"(Northwest Africa)"|"L4-5"|"2.7 kg"|" "
"Northwest Africa 12364 **"|"Official"|"2018"|"(Northwest Africa)"|"L3"|"662 g"|" "
"Northwest Africa 12365 **"|"Official"|"2018"|"(Northwest Africa)"|"CO3"|"56.1 g"|" "
"Northwest Africa 12366 **"|"Official"|"2018"|"(Northwest Africa)"|"CO3"|"81.5 g"|" "
"Northwest Africa 12367 **"|"Official"|"2018"|"(Northwest Africa)"|"CO3"|"92.8 g"|" "
"Northwest Africa 12368 **"|"Official"|"2018"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"1868 g"|" "
"Northwest Africa 12369 **"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"4.69 kg"|" "
"Northwest Africa 12370 **"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"563 g"|" "
"Northwest Africa 12371 **"|"Official"|"2011"|"Morocco"|"Acapulcoite"|"29.7 g"|" "
"Northwest Africa 12373"|"Official"|"2005"|"(Northwest Africa)"|"L5/6"|"2.54 kg"|" "
"Northwest Africa 12375"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"1465 g"|" "
"Northwest Africa 12376"|"Official"|"2014"|"(Northwest Africa)"|"L6"|"654 g"|" "
"Northwest Africa 12378"|"Official"|"2013"|"(Northwest Africa)"|"L5/6"|"237 g"|" "
"Northwest Africa 12379 **"|"Official"|"2017 or 2018"|"Morocco"|"Chondrite-ung"|"765 g"|" "
"Northwest Africa 12380 **"|"Official"|"2017"|"(Northwest Africa)"|"L3"|"118.2 g"|" "
"Northwest Africa 12381 **"|"Official"|"2018"|"(Northwest Africa)"|"L~6"|"21.7 g"|" "
"Northwest Africa 12382 **"|"Official"|"2018"|"(Northwest Africa)"|"H~5"|"29 g"|" "
"Northwest Africa 12383 **"|"Official"|"2018"|"(Northwest Africa)"|"H~5"|"210 g"|" "
"Northwest Africa 12384 **"|"Official"|"2018"|"(Northwest Africa)"|"Lunar (bas. breccia)"|"244 g"|" "
"Northwest Africa 12385 **"|"Official"|"2012"|"Morocco"|"H5"|"3.46 kg"|" "
"Northwest Africa 12386 **"|"Official"|"2018"|"(Northwest Africa)"|"L5"|"1481 g"|" "
"Northwest Africa 12387"|"Official"|"2018"|"(Northwest Africa)"|"L3"|"703 g"|" "
"Northwest Africa 12388 **"|"Official"|"2018"|"(Northwest Africa)"|"L-melt rock"|"180 kg"|" "
"Northwest Africa 12389"|"Official"|"2018"|"(Northwest Africa)"|"L4"|"450 g"|" "
"Northwest Africa 12390"|"Official"|"2016"|"(Northwest Africa)"|"L4"|"5 kg"|" "
"Northwest Africa 12391 **"|"Official"|"2016"|"(Northwest Africa)"|"L5"|"51.4 g"|" "
"Northwest Africa 12392 **"|"Official"|"2018"|"(Northwest Africa)"|"Martian (shergottite)"|"502 g"|" "
"Northwest Africa 12393 **"|"Official"|"2016"|"(Northwest Africa)"|"Lunar (olivine gabbronorite)"|"1267 g"|" "
"Northwest Africa 12394 **"|"Official"|"2016"|"(Northwest Africa)"|"LL6"|"16.8 g"|" "
