"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Grove Mountains 050207"|"Official"|"2006"|"Antarctica"|"L6"|"3.3 g"|" CARE"|"(-72.953330, 75.233890)  "
"Grove Mountains 050208"|"Official"|"2006"|"Antarctica"|"L4"|"2.53 g"|" CARE"|"(-72.952220, 75.235560)  "
"Grove Mountains 050210"|"Official"|"2006"|"Antarctica"|"H4"|"12.6 g"|" CARE"|"(-72.981940, 75.276390)  "
"Grove Mountains 050211"|"Official"|"2006"|"Antarctica"|"H4"|"37.5 g"|" CARE"|"(-72.984170, 75.243060)  "
"Grove Mountains 050212 **"|"Official"|"2006"|"Antarctica"|"Mesosiderite"|"12.3 g"|" CARE"|"(-72.953060, 75.232780)  "
"Grove Mountains 050218"|"Official"|"2006"|"Antarctica"|"L5"|"1.81 g"|" CARE"|"(-72.980556, 75.251111)  "
"Grove Mountains 050232"|"Official"|"2006"|"Antarctica"|"L5"|"1.32 g"|" CARE"|"(-72.980556, 75.261111)  "
"Grove Mountains 050245"|"Official"|"2006"|"Antarctica"|"H6"|"3.2 g"|" CARE"|"(-72.989720, 75.261670)  "
"Grove Mountains 050247"|"Official"|"2006"|"Antarctica"|"H5"|"3.11 g"|" CARE"|"(-72.995280, 75.228890)  "
"Grove Mountains 050250"|"Official"|"2006"|"Antarctica"|"L6"|"2.93 g"|" CARE"|"(-72.983890, 75.246670)  "
"Grove Mountains 050252"|"Official"|"2006"|"Antarctica"|"L5"|"1.8 g"|" CARE"|"(-72.983890, 75.246600)  "
"Grove Mountains 050257"|"Official"|"2006"|"Antarctica"|"L5"|"0.5 g"|" CARE"|"(-72.983890, 75.246600)  "
"Grove Mountains 050258"|"Official"|"2006"|"Antarctica"|"L6"|"0.5 g"|" CARE"|"(-72.983890, 75.246670)  "
"Grove Mountains 050384 **"|"Official"|"2006"|"Antarctica"|"CM2"|"0.76 g"|" CARE"|"(-72.888056, 75.205833)  "
"Grove Mountains 050385"|"Official"|"2006"|"Antarctica"|"L5"|"6.7 g"|" CARE"|"(-72.959440, 75.226670)  "
"Grove Mountains 050387"|"Official"|"2006"|"Antarctica"|"H4"|"31.7 g"|" CARE"|"(-72.939170, 75.288610)  "
"Grove Mountains 050388"|"Official"|"2006"|"Antarctica"|"H5"|"174.6 g"|" CARE"|"(-72.936890, 75.297400)  "
"Grove Mountains 050389"|"Official"|"2006"|"Antarctica"|"H5"|"6.3 g"|" CARE"|"(-72.937220, 75.297220)  "
"Grove Mountains 050390"|"Official"|"2006"|"Antarctica"|"H4"|"7.1 g"|" CARE"|"(-72.989440, 75.230000)  "
"Grove Mountains 050391"|"Official"|"2006"|"Antarctica"|"L6"|"2.18 g"|" CARE"|"(-72.959722, 75.221667)  "
"Grove Mountains 050392"|"Official"|"2006"|"Antarctica"|"H5"|"0.5 g"|" CARE"|"(-72.977780, 75.195830)  "
"Grove Mountains 050394"|"Official"|"2006"|"Antarctica"|"H4"|"62.6 g"|" CARE"|"(-72.990280, 75.232500)  "
"Grove Mountains 050395"|"Official"|"2006"|"Antarctica"|"L6"|"6.1 g"|" CARE"|"(-73.001390, 75.205000)  "
"Grove Mountains 050396"|"Official"|"2006"|"Antarctica"|"L5"|"3.88 g"|" CARE"|"(-72.987500, 75.261667)  "
"Grove Mountains 050397"|"Official"|"2006"|"Antarctica"|"L5"|"3.5 g"|" CARE"|"(-72.987610, 75.261720)  "
"Grove Mountains 050398"|"Official"|"2006"|"Antarctica"|"L6"|"11.1 g"|" CARE"|"(-72.985830, 75.260280)  "
"Grove Mountains 050399"|"Official"|"2006"|"Antarctica"|"L6"|"8.7 g"|" CARE"|"(-72.985833, 75.260278)  "
"Grove Mountains 050401"|"Official"|"2006"|"Antarctica"|"H4"|"21.3 g"|" CARE"|"(-72.983060, 75.290280)  "
"Grove Mountains 050402"|"Official"|"2006"|"Antarctica"|"H5"|"9.9 g"|" CARE"|"(-72.995470, 75.217500)  "
"Grove Mountains 050403"|"Official"|"2006"|"Antarctica"|"L5"|"15.6 g"|" CARE"|"(-72.991110, 75.229720)  "
"Grove Mountains 050404"|"Official"|"2006"|"Antarctica"|"H3 "|"10.6 g"|" CARE"|"(-72.983330, 75.286110)  "
"Grove Mountains 050405"|"Official"|"2006"|"Antarctica"|"L5"|"6.5 g"|" CARE"|"(-72.995280, 75.185280)  "
"Grove Mountains 050406"|"Official"|"2006"|"Antarctica"|"H5"|"4.98 g"|" CARE"|"(-72.995280, 75.274400)  "
"Grove Mountains 050407"|"Official"|"2006"|"Antarctica"|"H4 "|"2.93 g"|" CARE"|"(-72.996110, 75.274170)  "
"Grove Mountains 050408"|"Official"|"2006"|"Antarctica"|"H5"|"2.41 g"|" CARE"|"(-72.993610, 75.273610)  "
"Grove Mountains 050409"|"Official"|"2006"|"Antarctica"|"H5"|"3.18 g"|" CARE"|"(-72.993330, 75.270830)  "
"Grove Mountains 050411"|"Official"|"2006"|"Antarctica"|"H4"|"4.11 g"|" CARE"|"(-72.983610, 75.285830)  "
"Grove Mountains 050412"|"Official"|"2006"|"Antarctica"|"H5"|"2.47 g"|" CARE"|"(-72.986110, 75.210000)  "
"Grove Mountains 050414"|"Official"|"2006"|"Antarctica"|"H5"|"1.54 g"|" CARE"|"(-72.986667, 75.183889)  "
"Grove Mountains 050417"|"Official"|"2006"|"Antarctica"|"L6"|"12.5 g"|" CARE"|"(-72.985000, 75.233890)  "
"Grove Mountains 050418"|"Official"|"2006"|"Antarctica"|"L5"|"0.81 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 050426"|"Official"|"2006"|"Antarctica"|"L6"|"0.51 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 050429"|"Official"|"2006"|"Antarctica"|"L6 "|"0.5 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 050579"|"Official"|"2006"|"Antarctica"|"L6"|"2.43 g"|" CARE"|"(-72.998611, 75.236111)  "
"Grove Mountains 050613"|"Official"|"2006"|"Antarctica"|"H5"|"12.5 g"|" CARE"|"(-72.983890, 75.245600)  "
"Grove Mountains 050702"|"Official"|"2006"|"Antarctica"|"L5"|"2.26 g"|" CARE"|"(-72.983889, 75.245556)  "
"Grove Mountains 050724"|"Official"|"2006"|"Antarctica"|"L4"|"0.51 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 050726"|"Official"|"2006"|"Antarctica"|"L5"|"0.51 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 050728"|"Official"|"2006"|"Antarctica"|"L6 "|"0.5 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 050980"|"Official"|"2006"|"Antarctica"|"L5"|"4.21 g"|" CARE"|"(-72.984000, 75.245640)  "
"Grove Mountains 051003"|"Official"|"2006"|"Antarctica"|"L6"|"3.68 g"|" CARE"|"(-72.984000, 75.245640)  "
"Grove Mountains 051009"|"Official"|"2006"|"Antarctica"|"L6"|"0.5 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 051018"|"Official"|"2006"|"Antarctica"|"L6"|"0.51 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 051092"|"Official"|"2006"|"Antarctica"|"H5"|"1.29 g"|" CARE"|"(-72.984167, 75.245278)  "
"Grove Mountains 051094"|"Official"|"2006"|"Antarctica"|"L6"|"1.18 g"|" CARE"|"(-72.984170, 75.245280)  "
"Grove Mountains 051104"|"Official"|"2006"|"Antarctica"|"L6"|"0.51 g"|" CARE"|"(-72.984170, 75.245280)  "
"Grove Mountains 051106"|"Official"|"2006"|"Antarctica"|"L6"|"0.5 g"|" CARE"|"(-72.984170, 75.245280)  "
"Grove Mountains 051218"|"Official"|"2006"|"Antarctica"|"H5"|"1.82 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 051219"|"Official"|"2006"|"Antarctica"|"H6"|"1.76 g"|" CARE"|"(-72.983889, 75.245556)  "
"Grove Mountains 051220"|"Official"|"2006"|"Antarctica"|"L5"|"1.4 g"|" CARE"|"(-72.983889, 75.245556)  "
"Grove Mountains 051221"|"Official"|"2006"|"Antarctica"|"L5"|"1.39 g"|" CARE"|"(-72.984000, 75.245600)  "
"Grove Mountains 051236"|"Official"|"2006"|"Antarctica"|"L6"|"0.51 g"|" CARE"|"(-72.983890, 75.245560)  "
"Grove Mountains 051523 **"|"Official"|"2006"|"Antarctica"|"Eucrite-mmict"|"0.8 g"|" CARE"|"(-72.935000, 75.314170)  "
"Grove Mountains 051524"|"Official"|"2006"|"Antarctica"|"H4"|"262 g"|" CARE"|"(-72.999722, 75.209722)  "
"Grove Mountains 051525"|"Official"|"2006"|"Antarctica"|"H5"|"163.7 g"|" CARE"|"(-72.932780, 75.321670)  "
"Grove Mountains 051526"|"Official"|"2006"|"Antarctica"|"H5"|"137.2 g"|" CARE"|"(-72.938080, 75.293500)  "
"Grove Mountains 051527"|"Official"|"2006"|"Antarctica"|"L5"|"94.5 g"|" CARE"|"(-72.938060, 75.291080)  "
"Grove Mountains 051528"|"Official"|"2006"|"Antarctica"|"H4"|"41.1 g"|" CARE"|"(-72.935060, 75.319690)  "
"Grove Mountains 051529"|"Official"|"2006"|"Antarctica"|"L5"|"24.4 g"|" CARE"|"(-72.938330, 75.290280)  "
"Grove Mountains 051530"|"Official"|"2006"|"Antarctica"|"H5"|"7.4 g"|" CARE"|"(-72.935250, 75.320690)  "
"Grove Mountains 051531"|"Official"|"2006"|"Antarctica"|"H5"|"2.87 g"|" CARE"|"(-72.948889, 75.319167)  "
"Grove Mountains 051532"|"Official"|"2006"|"Antarctica"|"H5"|"4.68 kg"|" CARE"|"(-72.935556, 75.313056)  "
"Grove Mountains 051533"|"Official"|"2006"|"Antarctica"|"H5"|"12.3 g"|" CARE"|"(-72.933890, 75.309720)  "
"Grove Mountains 051534"|"Official"|"2006"|"Antarctica"|"H5"|"3.2 g"|" CARE"|"(-72.936940, 75.294440)  "
"Grove Mountains 051535"|"Official"|"2006"|"Antarctica"|"L5"|"29.6 g"|" CARE"|"(-72.940830, 75.295830)  "
"Grove Mountains 051536"|"Official"|"2006"|"Antarctica"|"H4"|"44.3 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051537"|"Official"|"2006"|"Antarctica"|"H4"|"20.5 g"|" CARE"|"(-73.017222, 75.255556)  "
"Grove Mountains 051538"|"Official"|"2006"|"Antarctica"|"H4"|"17.3 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051539"|"Official"|"2006"|"Antarctica"|"H4"|"11.2 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051540"|"Official"|"2006"|"Antarctica"|"H4"|"10.7 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051541"|"Official"|"2006"|"Antarctica"|"H5"|"9.7 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051542"|"Official"|"2006"|"Antarctica"|"H6"|"12.8 g"|" CARE"|"(-72.935278, 75.321944)  "
"Grove Mountains 051543"|"Official"|"2006"|"Antarctica"|"H5"|"7.4 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051544"|"Official"|"2006"|"Antarctica"|"H4"|"8 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051545"|"Official"|"2006"|"Antarctica"|"H4"|"7.9 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051546"|"Official"|"2006"|"Antarctica"|"H5"|"6.7 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051547"|"Official"|"2006"|"Antarctica"|"H4"|"8.3 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051548"|"Official"|"2006"|"Antarctica"|"H4"|"7 g"|" CARE"|"(-72.935280, 75.321940)  "
"Grove Mountains 051549"|"Official"|"2006"|"Antarctica"|"H5"|"5.2 g"|" CARE"|"(-72.935278, 75.321944)  "
"Grove Mountains 051550"|"Official"|"2006"|"Antarctica"|"H4"|"2.43 g"|" CARE"|"(-73.010000, 75.227778)  "
"Grove Mountains 051552"|"Official"|"2006"|"Antarctica"|"H4"|"1.55 g"|" CARE"|"(-72.935278, 75.321944)  "
"Grove Mountains 051558 **"|"Official"|"2006"|"Antarctica"|"L3"|"3.09 g"|" CARE"|"(-72.935560, 75.319440)  "
"Grove Mountains 051559"|"Official"|"2006"|"Antarctica"|"H5"|"38.3 g"|" CARE"|"(-72.937030, 75.310330)  "
"Grove Mountains 051560"|"Official"|"2006"|"Antarctica"|"H4"|"14.9 g"|" CARE"|"(-72.941670, 75.282780)  "
"Grove Mountains 051562"|"Official"|"2006"|"Antarctica"|"L6 "|"21.7 g"|" CARE"|"(-72.935280, 75.319440)  "
"Grove Mountains 051563"|"Official"|"2006"|"Antarctica"|"H4"|"6.8 g"|" CARE"|"(-72.935280, 75.319440)  "
"Grove Mountains 051564"|"Official"|"2006"|"Antarctica"|"H3"|"47.9 g"|" CARE"|"(-73.016111, 75.186111)  "
"Grove Mountains 051565"|"Official"|"2006"|"Antarctica"|"H6"|"22.6 g"|" CARE"|"(-72.935000, 75.314167)  "
"Grove Mountains 051566"|"Official"|"2006"|"Antarctica"|"H4"|"16.8 g"|" CARE"|"(-72.930830, 75.341940)  "
"Grove Mountains 051567"|"Official"|"2006"|"Antarctica"|"H4"|"17.4 g"|" CARE"|"(-72.930280, 75.355000)  "
"Grove Mountains 051568"|"Official"|"2006"|"Antarctica"|"H5"|"25.7 g"|" CARE"|"(-72.933060, 75.335560)  "
"Grove Mountains 051569"|"Official"|"2006"|"Antarctica"|"H4"|"14 g"|" CARE"|"(-72.933890, 75.288610)  "
"Grove Mountains 051570"|"Official"|"2006"|"Antarctica"|"H5"|"10.9 g"|" CARE"|"(-72.932220, 75.332500)  "
"Grove Mountains 051571"|"Official"|"2006"|"Antarctica"|"H4"|"4.41 g"|" CARE"|"(-72.934170, 75.320000)  "
"Grove Mountains 051572"|"Official"|"2006"|"Antarctica"|"L5"|"6.1 g"|" CARE"|"(-72.929720, 75.331110)  "
"Grove Mountains 051573"|"Official"|"2006"|"Antarctica"|"L5"|"6.3 g"|" CARE"|"(-72.995280, 75.274440)  "
"Grove Mountains 051574"|"Official"|"2006"|"Antarctica"|"H4"|"1.44 g"|" CARE"|"(-72.932500, 75.349720)  "
"Grove Mountains 051575"|"Official"|"2006"|"Antarctica"|"H5"|"3.27 g"|" CARE"|"(-72.929444, 75.338611)  "
"Grove Mountains 051576"|"Official"|"2006"|"Antarctica"|"H4"|"0.5 g"|" CARE"|"(-72.932500, 75.328330)  "
"Grove Mountains 051580"|"Official"|"2006"|"Antarctica"|"L4"|"4.51 g"|" CARE"|"(-72.929720, 75.333890)  "
"Grove Mountains 051581"|"Official"|"2006"|"Antarctica"|"H5"|"2.16 g"|" CARE"|"(-72.998889, 75.197222)  "
"Grove Mountains 051582"|"Official"|"2006"|"Antarctica"|"L6"|"1.32 g"|" CARE"|"(-72.930000, 75.342222)  "
"Grove Mountains 051586"|"Official"|"2006"|"Antarctica"|"L5"|"20.9 g"|" CARE"|"(-72.935280, 75.320000)  "
"Grove Mountains 051587"|"Official"|"2006"|"Antarctica"|"H4"|"26.6 g"|" CARE"|"(-72.935000, 75.319170)  "
"Grove Mountains 051588"|"Official"|"2006"|"Antarctica"|"L5"|"4.05 g"|" CARE"|"(-72.937500, 75.307500)  "
"Grove Mountains 051589"|"Official"|"2006"|"Antarctica"|"H4"|"7 g"|" CARE"|"(-72.936110, 75.316390)  "
"Grove Mountains 051590"|"Official"|"2006"|"Antarctica"|"L6"|"2.21 g"|" CARE"|"(-72.936110, 75.316390)  "
"Grove Mountains 051592"|"Official"|"2006"|"Antarctica"|"H4"|"10.3 g"|" CARE"|"(-72.935280, 75.318890)  "
"Grove Mountains 051593"|"Official"|"2006"|"Antarctica"|"H6"|"5.2 g"|" CARE"|"(-72.935278, 75.319722)  "
"Grove Mountains 051595"|"Official"|"2006"|"Antarctica"|"H4"|"19.6 g"|" CARE"|"(-72.938890, 75.293330)  "
"Grove Mountains 051596"|"Official"|"2006"|"Antarctica"|"L5"|"8.3 g"|" CARE"|"(-72.940560, 75.283060)  "
"Grove Mountains 051597"|"Official"|"2006"|"Antarctica"|"L5"|"4.02 g"|" CARE"|"(-72.940560, 75.283060)  "
"Grove Mountains 051598"|"Official"|"2006"|"Antarctica"|"H5"|"4.13 g"|" CARE"|"(-72.933030, 75.313220)  "
"Grove Mountains 051599"|"Official"|"2006"|"Antarctica"|"H5"|"7.2 g"|" CARE"|"(-72.933610, 75.308890)  "
"Grove Mountains 051600"|"Official"|"2006"|"Antarctica"|"L5"|"203 g"|" CARE"|"(-72.934170, 75.320000)  "
"Grove Mountains 051601"|"Official"|"2006"|"Antarctica"|"H4"|"52.5 g"|" CARE"|"(-72.934167, 75.320000)  "
"Grove Mountains 051602"|"Official"|"2006"|"Antarctica"|"H4"|"33.3 g"|" CARE"|"(-72.934170, 75.320000)  "
"Grove Mountains 051603"|"Official"|"2006"|"Antarctica"|"H4"|"11.7 g"|" CARE"|"(-72.934170, 75.320000)  "
"Grove Mountains 051604"|"Official"|"2006"|"Antarctica"|"H6"|"5.4 g"|" CARE"|"(-72.934170, 75.320000)  "
"Grove Mountains 051605"|"Official"|"2006"|"Antarctica"|"H5"|"4.22 g"|" CARE"|"(-72.934170, 75.320000)  "
"Grove Mountains 051606"|"Official"|"2006"|"Antarctica"|"H5 "|"2.16 g"|" CARE"|"(-72.934170, 75.320000)  "
"Grove Mountains 051608"|"Official"|"2006"|"Antarctica"|"H4"|"1.32 g"|" CARE"|"(-72.934167, 75.320000)  "
"Grove Mountains 051610"|"Official"|"2006"|"Antarctica"|"L6"|"7.6 g"|" CARE"|"(-72.937780, 75.314170)  "
"Grove Mountains 051611"|"Official"|"2006"|"Antarctica"|"H6"|"8.7 g"|" CARE"|"(-72.937500, 75.314170)  "
"Grove Mountains 051612"|"Official"|"2006"|"Antarctica"|"H5"|"463 g"|" CARE"|"(-72.829440, 75.278610)  "
"Grove Mountains 051613"|"Official"|"2006"|"Antarctica"|"H4"|"34.9 g"|" CARE"|"(-72.937780, 75.314170)  "
"Grove Mountains 051614"|"Official"|"2006"|"Antarctica"|"H5"|"3.6 g"|" CARE"|"(-72.937780, 75.314170)  "
"Grove Mountains 051615"|"Official"|"2006"|"Antarctica"|"H4"|"26.2 g"|" CARE"|"(-72.937780, 75.313890)  "
"Grove Mountains 051616"|"Official"|"2006"|"Antarctica"|"H5"|"6.1 g"|" CARE"|"(-72.937780, 75.313890)  "
"Grove Mountains 051617"|"Official"|"2006"|"Antarctica"|"H5"|"4.76 g"|" CARE"|"(-72.937500, 75.314170)  "
"Grove Mountains 051618"|"Official"|"2006"|"Antarctica"|"L6"|"161.8 g"|" CARE"|"(-72.777780, 75.328060)  "
"Grove Mountains 051619"|"Official"|"2006"|"Antarctica"|"L4"|"188 g"|" CARE"|"(-72.781110, 75.312220)  "
"Grove Mountains 051620"|"Official"|"2006"|"Antarctica"|"L5"|"183.7 g"|" CARE"|"(-72.780610, 75.309100)  "
"Grove Mountains 051621"|"Official"|"2006"|"Antarctica"|"L6"|"11.6 g"|" CARE"|"(-72.780280, 75.317500)  "
"Grove Mountains 051622"|"Official"|"2006"|"Antarctica"|"L5"|"233 g"|" CARE"|"(-72.994444, 75.205556)  "
"Grove Mountains 051623"|"Official"|"2006"|"Antarctica"|"L6"|"147.1 g"|" CARE"|"(-72.780360, 75.321030)  "
"Grove Mountains 051624"|"Official"|"2006"|"Antarctica"|"H6"|"128.1 g"|" CARE"|"(-72.777500, 75.327080)  "
"Grove Mountains 051625"|"Official"|"2006"|"Antarctica"|"L5"|"132 g"|" CARE"|"(-72.778220, 75.323000)  "
"Grove Mountains 051626"|"Official"|"2006"|"Antarctica"|"L4"|"101.3 g"|" CARE"|"(-72.778440, 75.323000)  "
"Grove Mountains 051627"|"Official"|"2006"|"Antarctica"|"L6"|"172.5 g"|" CARE"|"(-72.778890, 75.316940)  "
"Grove Mountains 051628"|"Official"|"2006"|"Antarctica"|"L5"|"102.7 g"|" CARE"|"(-72.779830, 75.326140)  "
"Grove Mountains 051629"|"Official"|"2006"|"Antarctica"|"L6"|"103.4 g"|" CARE"|"(-72.780830, 75.320830)  "
"Grove Mountains 051630"|"Official"|"2006"|"Antarctica"|"L6"|"78.6 g"|" CARE"|"(-72.779720, 75.333330)  "
"Grove Mountains 051631"|"Official"|"2006"|"Antarctica"|"L6"|"71.3 g"|" CARE"|"(-72.779440, 75.323890)  "
"Grove Mountains 051632"|"Official"|"2006"|"Antarctica"|"L6"|"81.5 g"|" CARE"|"(-72.779440, 75.327500)  "
"Grove Mountains 051633"|"Official"|"2006"|"Antarctica"|"L5"|"35.2 g"|" CARE"|"(-72.778060, 75.327220)  "
"Grove Mountains 051634"|"Official"|"2006"|"Antarctica"|"L5"|"50.7 g"|" CARE"|"(-72.778611, 75.327222)  "
"Grove Mountains 051635"|"Official"|"2006"|"Antarctica"|"L5"|"27.6 g"|" CARE"|"(-72.780000, 75.324720)  "
"Grove Mountains 051636"|"Official"|"2006"|"Antarctica"|"L5"|"79.7 g"|" CARE"|"(-72.779170, 75.319440)  "
"Grove Mountains 051637"|"Official"|"2006"|"Antarctica"|"L5"|"54.6 g"|" CARE"|"(-72.778890, 75.317000)  "
"Grove Mountains 051638"|"Official"|"2006"|"Antarctica"|"L5"|"146.4 g"|" CARE"|"(-72.778890, 75.316940)  "
"Grove Mountains 051639"|"Official"|"2006"|"Antarctica"|"L6"|"47.8 g"|" CARE"|"(-72.778611, 75.321111)  "
"Grove Mountains 051640"|"Official"|"2006"|"Antarctica"|"L5"|"25.8 g"|" CARE"|"(-72.779280, 75.319530)  "
"Grove Mountains 051641"|"Official"|"2006"|"Antarctica"|"L6"|"28 g"|" CARE"|"(-72.777500, 75.328890)  "
"Grove Mountains 051642"|"Official"|"2006"|"Antarctica"|"L5"|"35.6 g"|" CARE"|"(-72.778830, 75.326810)  "
"Grove Mountains 051643"|"Official"|"2006"|"Antarctica"|"L5"|"31.1 g"|" CARE"|"(-72.994167, 75.205278)  "
"Grove Mountains 051644"|"Official"|"2006"|"Antarctica"|"H6"|"28.5 g"|" CARE"|"(-72.778611, 75.331111)  "
"Grove Mountains 051645"|"Official"|"2006"|"Antarctica"|"L5"|"41 g"|" CARE"|"(-72.781190, 75.312250)  "
"Grove Mountains 051646"|"Official"|"2006"|"Antarctica"|"L5"|"38.3 g"|" CARE"|"(-72.779640, 75.316140)  "
"Grove Mountains 051647"|"Official"|"2006"|"Antarctica"|"L5"|"38.9 g"|" CARE"|"(-72.780580, 75.326390)  "
"Grove Mountains 051648"|"Official"|"2006"|"Antarctica"|"L6"|"56.2 g"|" CARE"|"(-72.780000, 75.320000)  "
"Grove Mountains 051649"|"Official"|"2006"|"Antarctica"|"L6"|"28.7 g"|" CARE"|"(-72.781111, 75.320833)  "
"Grove Mountains 051650"|"Official"|"2006"|"Antarctica"|"L5"|"11.3 g"|" CARE"|"(-72.778560, 75.319170)  "
"Grove Mountains 051651"|"Official"|"2006"|"Antarctica"|"L6"|"22.9 g"|" CARE"|"(-72.779170, 75.327500)  "
"Grove Mountains 051652"|"Official"|"2006"|"Antarctica"|"L5"|"13.3 g"|" CARE"|"(-72.779440, 75.323890)  "
"Grove Mountains 051653"|"Official"|"2006"|"Antarctica"|"L5"|"16.3 g"|" CARE"|"(-72.780880, 75.319000)  "
"Grove Mountains 051654"|"Official"|"2006"|"Antarctica"|"L5"|"5.7 g"|" CARE"|"(-72.779030, 75.319530)  "
"Grove Mountains 051656"|"Official"|"2006"|"Antarctica"|"L5"|"2.46 g"|" CARE"|"(-72.779720, 75.326940)  "
"Grove Mountains 051657"|"Official"|"2006"|"Antarctica"|"L4"|"2.81 g"|" CARE"|"(-72.779720, 75.329720)  "
"Grove Mountains 051658"|"Official"|"2006"|"Antarctica"|"L4"|"2.59 g"|" CARE"|"(-72.778611, 75.321111)  "
"Grove Mountains 051659"|"Official"|"2006"|"Antarctica"|"L5"|"2.07 g"|" CARE"|"(-72.779720, 75.330830)  "
"Grove Mountains 051660"|"Official"|"2006"|"Antarctica"|"L6"|"1.59 g"|" CARE"|"(-72.778611, 75.327222)  "
"Grove Mountains 051662"|"Official"|"2006"|"Antarctica"|"H5"|"2.13 g"|" CARE"|"(-72.779440, 75.323610)  "
"Grove Mountains 051663"|"Official"|"2006"|"Antarctica"|"L5"|"9.5 g"|" CARE"|"(-72.777000, 75.335560)  "
"Grove Mountains 051664"|"Official"|"2006"|"Antarctica"|"L6 "|"4.94 g"|" CARE"|"(-72.778060, 75.323060)  "
"Grove Mountains 051665"|"Official"|"2006"|"Antarctica"|"L5"|"3.99 g"|" CARE"|"(-72.780110, 75.320140)  "
"Grove Mountains 051666"|"Official"|"2006"|"Antarctica"|"L5"|"3.03 g"|" CARE"|"(-72.778750, 75.315750)  "
"Grove Mountains 051667"|"Official"|"2006"|"Antarctica"|"L5"|"3.67 g"|" CARE"|"(-72.780610, 75.326390)  "
"Grove Mountains 051668"|"Official"|"2006"|"Antarctica"|"L5"|"1.54 g"|" CARE"|"(-72.999167, 75.227778)  "
"Grove Mountains 051669"|"Official"|"2006"|"Antarctica"|"L6"|"1.98 g"|" CARE"|"(-72.777780, 75.318330)  "
"Grove Mountains 051670"|"Official"|"2006"|"Antarctica"|"L6"|"1.33 g"|" CARE"|"(-72.779444, 75.329722)  "
"Grove Mountains 051672"|"Official"|"2006"|"Antarctica"|"L5"|"4.71 g"|" CARE"|"(-72.780470, 75.311830)  "
"Grove Mountains 051673"|"Official"|"2006"|"Antarctica"|"L5"|"46.2 g"|" CARE"|"(-72.780170, 75.317440)  "
"Grove Mountains 051674"|"Official"|"2006"|"Antarctica"|"L5"|"50.2 g"|" CARE"|"(-72.780280, 75.320280)  "
"Grove Mountains 051675"|"Official"|"2006"|"Antarctica"|"L6"|"28.1 g"|" CARE"|"(-72.778889, 75.329722)  "
"Grove Mountains 051676"|"Official"|"2006"|"Antarctica"|"L5"|"24.7 g"|" CARE"|"(-72.780610, 75.317500)  "
"Grove Mountains 051677"|"Official"|"2006"|"Antarctica"|"L5"|"38.9 g"|" CARE"|"(-72.779060, 75.330970)  "
"Grove Mountains 051678"|"Official"|"2006"|"Antarctica"|"L4"|"39.3 g"|" CARE"|"(-72.779000, 75.332780)  "
"Grove Mountains 051679"|"Official"|"2006"|"Antarctica"|"L5"|"25.9 g"|" CARE"|"(-72.778920, 75.315140)  "
"Grove Mountains 051680"|"Official"|"2006"|"Antarctica"|"L6"|"22.2 g"|" CARE"|"(-72.780280, 75.314720)  "
"Grove Mountains 051681"|"Official"|"2006"|"Antarctica"|"L5"|"17.6 g"|" CARE"|"(-72.777190, 75.335560)  "
"Grove Mountains 051682"|"Official"|"2006"|"Antarctica"|"L5"|"18.2 g"|" CARE"|"(-72.781110, 75.319000)  "
"Grove Mountains 051683"|"Official"|"2006"|"Antarctica"|"L5"|"14.1 g"|" CARE"|"(-72.780530, 75.311830)  "
"Grove Mountains 051684"|"Official"|"2006"|"Antarctica"|"L5"|"18.2 g"|" CARE"|"(-72.778860, 75.319750)  "
"Grove Mountains 051685"|"Official"|"2006"|"Antarctica"|"L6"|"18.6 g"|" CARE"|"(-72.780830, 75.309170)  "
"Grove Mountains 051686"|"Official"|"2006"|"Antarctica"|"L6 "|"12.2 g"|" CARE"|"(-72.778890, 75.315000)  "
"Grove Mountains 051687"|"Official"|"2006"|"Antarctica"|"L5"|"14.8 g"|" CARE"|"(-72.778830, 75.326690)  "
"Grove Mountains 051688"|"Official"|"2006"|"Antarctica"|"L5"|"10.9 g"|" CARE"|"(-72.778970, 75.328190)  "
